Timestamp,SrcIP,DstIP,Confidence,AttackReason,ImpactScore
2025-12-27 18:35:22,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:22,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:22,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:22,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:23,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:24,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:25,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:26,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:27,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:28,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:29,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:30,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:31,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:32,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:33,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:34,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:35,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:36,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:37,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:38,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
